employee_id,gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,hours_per_week,years_experience,team_size,burn_rate
EMP_03623,Male,Service,No,3,4.2,7.65,56,7,19,0.4793
EMP_03624,Female,Service,No,4,4.7,8.64,61,3,7,0.5423
EMP_03625,Male,Service,Yes,3,4.0,2.51,37,15,20,0.2867
EMP_03626,Male,Service,Yes,5,2.9,6.83,63,7,16,0.6761
EMP_03627,Male,Service,No,4,6.6,6.08,47,5,20,0.6667
EMP_03628,Female,Product,Yes,2,6.1,8.62,33,8,20,0.4772
EMP_03629,Female,Product,No,3,5.2,4.3,30,17,17,0.3538
EMP_03630,Female,Product,No,3,1.9,0.52,45,8,27,0.2506
EMP_03631,Female,Service,No,5,8.2,5.74,59,7,13,0.7297
EMP_03632,Male,Service,Yes,4,2.6,9.59,52,7,28,0.4288
EMP_03633,Male,Product,Yes,5,2.0,0.15,60,2,7,0.4891
EMP_03634,Male,Product,No,4,6.6,2.4,57,11,18,0.5154
EMP_03635,Male,Product,Yes,3,4.6,3.16,66,12,10,0.4826
EMP_03636,Male,Service,Yes,3,1.5,7.66,45,12,15,0.2567
EMP_03637,Female,Product,Yes,3,4.2,3.23,38,19,28,0.266
EMP_03638,Male,Service,Yes,3,7.9,2.39,31,3,24,0.5716
EMP_03639,Male,Service,Yes,1,6.5,6.49,31,12,29,0.4452
EMP_03640,Male,Product,No,3,4.3,0.46,61,6,19,0.4074
EMP_03641,Male,Service,Yes,3,2.7,1.71,45,6,28,0.3211
EMP_03642,Female,Service,Yes,4,6.7,4.08,42,19,11,0.4694
EMP_03643,Male,Product,Yes,3,9.0,3.56,56,9,17,0.6034
EMP_03644,Male,Service,Yes,3,6.8,3.47,60,9,9,0.4407
EMP_03645,Female,Product,No,4,8.3,1.09,62,18,29,0.661
EMP_03646,Male,Product,No,3,5.7,3.61,50,10,20,0.4168
EMP_03647,Male,Service,Yes,3,7.5,7.98,48,10,16,0.5781
EMP_03648,Male,Service,No,5,9.1,4.14,42,1,10,0.7944
EMP_03649,Female,Service,Yes,1,8.0,5.86,48,18,4,0.3502
EMP_03650,Non-binary,Service,No,4,9.2,1.64,64,10,20,0.7039
EMP_03651,Female,Service,Yes,5,4.9,0.7,64,7,6,0.6188
EMP_03652,Male,Service,Yes,2,9.1,8.8,62,8,26,0.5367
EMP_03653,Female,Service,Yes,2,6.6,3.31,32,11,25,0.3827
EMP_03654,Male,Service,No,1,8.8,3.5,50,6,4,0.5453
EMP_03655,Male,Product,Yes,2,1.4,8.78,69,19,12,0.3119
EMP_03656,Male,Service,No,1,6.9,7.08,52,9,8,0.3652
EMP_03657,Male,Product,Yes,2,8.6,7.56,40,11,13,0.5264
EMP_03658,Male,Product,No,2,2.6,6.82,33,2,29,0.3743
EMP_03659,Female,Product,Yes,5,7.0,1.06,33,11,22,0.5636
EMP_03660,Female,Service,No,2,8.4,9.58,44,5,12,0.6226
EMP_03661,Male,Product,Yes,1,3.6,9.09,57,19,19,0.3037
EMP_03662,Male,Product,Yes,3,4.6,2.36,65,17,26,0.3622
EMP_03663,Male,Service,No,3,6.1,8.04,37,18,10,0.4558
EMP_03664,Male,Product,No,3,5.7,4.09,53,14,8,0.4871
EMP_03665,Female,Service,No,1,1.4,6.84,63,10,18,0.2315
EMP_03666,Male,Product,Yes,1,1.9,1.66,44,17,12,0.1285
EMP_03667,Female,Product,Yes,3,1.9,5.39,52,11,25,0.3676
EMP_03668,Male,Product,Yes,2,3.4,1.27,56,2,21,0.4599
EMP_03669,Male,Service,Yes,3,3.2,5.36,43,10,27,0.3501
EMP_03670,Male,Product,Yes,4,7.7,2.44,31,1,6,0.6272
EMP_03671,Male,Service,Yes,1,6.2,4.52,64,14,29,0.4732
EMP_03672,Male,Product,No,4,7.9,6.68,36,11,4,0.5505
EMP_03673,Female,Product,No,4,1.6,8.77,45,11,22,0.4408
EMP_03674,Male,Product,Yes,1,5.4,1.65,51,10,4,0.3054
EMP_03675,Female,Product,Yes,3,3.9,8.93,57,5,14,0.482
EMP_03676,Male,Service,Yes,5,8.6,3.9,61,5,6,0.7986
EMP_03677,Male,Service,No,4,7.4,8.44,36,14,18,0.6022
EMP_03678,Male,Service,Yes,3,8.8,5.13,51,5,4,0.6563
EMP_03679,Female,Product,No,5,1.4,8.62,31,6,18,0.3106
EMP_03680,Male,Product,Yes,4,7.5,6.63,37,16,17,0.513
EMP_03681,Female,Product,Yes,3,5.9,5.09,36,15,16,0.3933
EMP_03682,Male,Service,No,4,8.4,3.13,67,6,13,0.7014
EMP_03683,Female,Product,No,3,5.6,9.69,50,16,17,0.5153
EMP_03684,Male,Service,Yes,2,5.9,8.01,51,19,26,0.3292
EMP_03685,Female,Product,Yes,2,1.5,3.81,64,13,8,0.2666
EMP_03686,Female,Product,No,1,7.0,1.67,47,19,26,0.3206
EMP_03687,Female,Product,Yes,5,3.5,7.8,38,13,29,0.4355
EMP_03688,Male,Product,No,4,1.2,9.9,31,8,18,0.2905
EMP_03689,Male,Service,No,4,1.6,2.79,46,6,3,0.3824
EMP_03690,Male,Product,No,3,9.6,9.16,69,17,27,0.6407
EMP_03691,Female,Service,Yes,5,4.1,1.25,49,5,13,0.4952
EMP_03692,Male,Product,Yes,4,8.8,9.52,35,8,16,0.6257
EMP_03693,Female,Service,No,5,9.6,7.45,40,18,4,0.6257
EMP_03694,Male,Product,Yes,5,9.5,3.47,34,19,26,0.5528
EMP_03695,Male,Service,Yes,2,8.9,3.05,39,12,18,0.4563
EMP_03696,Male,Service,No,4,9.1,6.43,52,12,6,0.5882
EMP_03697,Non-binary,Service,Yes,4,3.6,5.94,62,13,16,0.5495
EMP_03698,Female,Product,No,1,2.4,9.19,69,4,18,0.3858
EMP_03699,Non-binary,Service,No,5,6.8,7.66,65,10,17,0.6776
EMP_03700,Male,Product,No,3,5.4,5.4,68,16,4,0.5248
EMP_03701,Female,Product,No,2,1.9,9.28,63,5,15,0.3942
EMP_03702,Female,Product,Yes,1,7.1,5.93,46,12,19,0.4423
EMP_03703,Male,Product,Yes,2,6.1,8.5,55,16,22,0.4405
EMP_03704,Female,Service,No,3,8.8,8.41,56,15,12,0.6882
EMP_03705,Non-binary,Product,Yes,1,6.5,9.19,32,2,17,0.574
EMP_03706,Female,Service,No,2,6.2,0.68,48,16,19,0.4617
EMP_03707,Female,Service,No,3,5.0,5.84,37,11,10,0.2535
EMP_03708,Male,Product,Yes,1,5.2,4.68,46,9,4,0.3219
EMP_03709,Male,Service,No,3,9.6,4.91,30,2,26,0.6101
EMP_03710,Non-binary,Product,Yes,1,2.2,4.6,36,18,28,0.1965
EMP_03711,Male,Service,Yes,4,5.0,8.37,65,13,3,0.5211
EMP_03712,Female,Product,No,4,6.9,3.18,32,13,25,0.4709
EMP_03713,Female,Service,No,2,4.9,4.63,48,8,25,0.3798
EMP_03714,Female,Service,Yes,5,3.5,2.01,56,10,7,0.4739
EMP_03715,Non-binary,Service,Yes,5,3.6,2.52,32,17,5,0.368
EMP_03716,Male,Product,Yes,3,3.1,6.6,63,1,24,0.5231
EMP_03717,Male,Product,Yes,1,4.1,1.17,34,16,13,0.1901
EMP_03718,Male,Product,Yes,4,8.8,1.88,66,11,18,0.6663
EMP_03719,Male,Product,Yes,5,5.5,5.28,45,1,23,0.6047
EMP_03720,Male,Product,No,4,3.2,0.44,43,6,11,0.4233
EMP_03721,Male,Service,No,3,4.5,1.27,59,12,6,0.3251
EMP_03722,Female,Product,Yes,3,2.0,8.63,61,16,11,0.2503
EMP_03723,Non-binary,Product,Yes,1,9.1,8.46,41,11,16,0.4496
EMP_03724,Male,Service,No,5,4.7,3.48,56,18,12,0.5138
EMP_03725,Male,Service,No,3,9.8,3.48,55,2,24,0.6284
EMP_03726,Female,Product,No,3,4.1,9.37,58,17,18,0.456
EMP_03727,Male,Product,Yes,4,8.5,0.26,52,17,11,0.5674
EMP_03728,Male,Product,Yes,2,3.3,5.8,51,4,5,0.333
EMP_03729,Male,Product,Yes,5,1.7,5.97,49,6,3,0.4783
EMP_03730,Female,Service,No,1,1.3,7.88,67,15,24,0.1834
EMP_03731,Male,Product,Yes,1,6.5,9.52,45,11,22,0.4147
EMP_03732,Non-binary,Service,Yes,4,3.8,3.56,60,18,13,0.3835
EMP_03733,Male,Service,Yes,1,5.0,4.38,32,17,28,0.2858
EMP_03734,Male,Service,Yes,3,8.4,6.71,50,2,22,0.7011
EMP_03735,Male,Product,No,5,3.2,9.67,68,13,22,0.5862
EMP_03736,Male,Product,Yes,1,3.8,8.91,34,6,3,0.3716
EMP_03737,Female,Service,No,5,8.6,6.67,49,11,7,0.7298
EMP_03738,Female,Product,Yes,1,5.4,8.57,52,7,11,0.432
EMP_03739,Female,Product,Yes,2,8.4,0.85,61,18,5,0.388
EMP_03740,Female,Product,Yes,2,4.4,3.77,38,17,14,0.2783
EMP_03741,Female,Product,Yes,5,4.6,0.13,32,13,20,0.325
EMP_03742,Female,Service,Yes,2,2.5,1.77,56,14,4,0.2033
EMP_03743,Female,Product,No,2,9.2,6.3,56,9,12,0.6403
EMP_03744,Male,Product,No,3,9.1,8.86,39,13,9,0.5207
EMP_03745,Male,Product,Yes,1,9.9,6.33,45,6,24,0.5944
EMP_03746,Male,Service,Yes,2,4.6,6.64,53,1,20,0.4652
EMP_03747,Female,Service,No,5,8.4,1.04,52,1,18,0.7307
EMP_03748,Male,Service,Yes,3,4.7,6.65,38,4,15,0.4422
EMP_03749,Male,Product,Yes,2,5.1,4.54,31,14,3,0.3369
EMP_03750,Female,Product,Yes,5,8.5,6.51,35,18,9,0.5741
EMP_03751,Female,Product,No,1,2.6,3.26,66,16,13,0.2218
EMP_03752,Female,Service,Yes,2,3.0,5.81,64,3,8,0.4424
EMP_03753,Male,Service,Yes,5,3.8,4.24,36,6,23,0.4833
EMP_03754,Female,Service,Yes,5,8.1,5.59,44,1,7,0.6742
EMP_03755,Male,Product,Yes,4,4.4,1.47,50,11,12,0.442
EMP_03756,Male,Service,Yes,5,4.2,3.96,67,10,5,0.4979
EMP_03757,Male,Product,No,4,10.0,3.74,65,18,29,0.6734
EMP_03758,Male,Service,No,1,4.5,7.36,52,4,17,0.4591
EMP_03759,Male,Product,Yes,1,3.2,7.06,58,6,14,0.2994
EMP_03760,Female,Service,Yes,3,6.6,9.09,42,19,7,0.4847
EMP_03761,Male,Product,No,4,8.2,6.32,34,9,16,0.6267
EMP_03762,Female,Product,No,5,1.6,3.15,68,10,14,0.3801
EMP_03763,Male,Service,Yes,3,6.6,7.83,68,5,24,0.6302
EMP_03764,Male,Product,Yes,3,1.3,4.97,30,16,13,0.2524
EMP_03765,Male,Service,Yes,1,5.7,1.93,49,2,25,0.3907
EMP_03766,Male,Service,Yes,5,3.3,7.47,30,9,25,0.4129
EMP_03767,Female,Service,Yes,4,3.8,1.33,64,11,15,0.4222
EMP_03768,Male,Product,No,1,5.2,1.78,69,2,12,0.472
EMP_03769,Male,Product,Yes,3,9.3,7.59,36,18,12,0.4505
EMP_03770,Male,Service,No,2,7.4,7.7,64,2,26,0.5583
EMP_03771,Male,Product,No,3,9.4,7.91,63,14,23,0.6068
EMP_03772,Female,Service,No,2,6.9,2.93,34,4,16,0.3686
EMP_03773,Male,Product,Yes,1,1.1,8.67,58,8,22,0.173
EMP_03774,Female,Product,Yes,4,3.4,7.23,56,8,18,0.4384
EMP_03775,Female,Product,No,5,9.2,8.34,36,1,14,0.7509
EMP_03776,Non-binary,Product,No,2,6.8,7.09,30,1,25,0.5604
EMP_03777,Female,Product,No,5,9.8,5.8,38,4,20,0.8108
EMP_03778,Female,Service,Yes,1,2.4,1.09,30,18,26,0.1211
EMP_03779,Female,Service,Yes,1,3.7,7.11,56,19,6,0.3629
EMP_03780,Female,Product,No,1,4.3,6.9,46,10,12,0.3179
EMP_03781,Male,Service,Yes,4,3.9,3.12,61,18,3,0.4542
EMP_03782,Male,Product,Yes,2,3.3,7.36,59,10,20,0.3524
EMP_03783,Male,Service,Yes,5,5.0,5.5,44,9,17,0.5753
EMP_03784,Female,Service,Yes,3,6.8,5.59,57,7,19,0.5384
EMP_03785,Female,Service,Yes,1,3.8,3.68,32,6,23,0.1783
EMP_03786,Male,Product,Yes,5,1.7,1.17,57,1,3,0.4739
EMP_03787,Female,Product,Yes,5,7.4,2.17,34,5,29,0.6861
EMP_03788,Male,Product,No,4,5.1,7.69,31,19,16,0.3025
EMP_03789,Male,Service,Yes,2,6.0,2.71,67,15,14,0.3862
EMP_03790,Non-binary,Product,Yes,4,5.1,0.02,45,14,27,0.4392
EMP_03791,Male,Service,No,4,9.0,9.97,46,7,29,0.7309
EMP_03792,Male,Product,Yes,5,6.0,2.11,41,9,13,0.6013
EMP_03793,Female,Service,Yes,2,9.3,6.55,55,12,22,0.6312
EMP_03794,Female,Product,No,2,5.6,9.27,36,17,28,0.3513
EMP_03795,Male,Product,No,2,3.6,6.0,53,18,21,0.2326
EMP_03796,Female,Product,Yes,1,4.2,7.99,45,2,27,0.4335
EMP_03797,Male,Product,Yes,2,5.7,9.76,47,17,6,0.3483
EMP_03798,Male,Product,No,5,5.8,8.6,37,7,19,0.5404
EMP_03799,Male,Service,Yes,1,7.2,5.58,56,10,20,0.5399
EMP_03800,Female,Product,No,3,3.0,3.64,55,15,6,0.3207
EMP_03801,Male,Product,No,4,6.9,4.82,60,1,29,0.6896
EMP_03802,Non-binary,Service,No,2,8.0,8.42,47,11,3,0.5701
EMP_03803,Female,Product,Yes,3,7.1,8.53,31,8,8,0.519
EMP_03804,Non-binary,Service,Yes,2,5.3,8.46,52,12,9,0.4276
EMP_03805,Male,Service,No,4,9.9,5.97,51,3,3,0.841
EMP_03806,Non-binary,Product,Yes,5,4.6,4.77,62,15,8,0.4802
EMP_03807,Male,Product,Yes,5,2.0,3.11,47,5,5,0.4572
EMP_03808,Male,Product,No,4,8.4,0.03,44,5,25,0.6476
EMP_03809,Male,Service,Yes,3,2.9,7.64,32,17,18,0.163
EMP_03810,Male,Service,Yes,1,7.4,2.77,52,2,29,0.467
EMP_03811,Female,Service,No,1,2.6,3.3,31,1,4,0.1954
EMP_03812,Male,Service,Yes,2,1.2,8.43,33,18,4,0.1984
EMP_03813,Male,Product,Yes,4,2.4,0.52,55,9,13,0.397
EMP_03814,Female,Service,Yes,4,4.4,9.28,48,5,22,0.5276
EMP_03815,Male,Service,No,1,2.0,0.01,39,13,13,0.1318
EMP_03816,Female,Service,Yes,3,2.8,9.39,51,2,10,0.5109
EMP_03817,Male,Service,Yes,4,7.9,4.55,35,13,21,0.5386
EMP_03818,Female,Service,No,5,7.9,1.02,30,8,26,0.6132
EMP_03819,Female,Product,No,5,8.4,6.74,45,10,25,0.6407
EMP_03820,Male,Product,Yes,4,8.6,8.96,36,6,23,0.7018
EMP_03821,Male,Product,No,3,4.8,4.38,53,11,17,0.4917
EMP_03822,Male,Product,Yes,5,8.8,6.91,64,14,22,0.6418
EMP_03823,Female,Service,No,3,5.7,9.79,43,10,16,0.4596
EMP_03824,Male,Product,Yes,1,5.2,2.41,33,10,28,0.2423
EMP_03825,Male,Service,Yes,2,7.5,8.2,44,11,28,0.503
EMP_03826,Male,Product,No,1,2.9,2.95,52,4,20,0.3143
EMP_03827,Male,Product,Yes,2,8.1,4.26,48,3,27,0.6002
EMP_03828,Male,Service,Yes,5,4.9,2.82,43,9,22,0.4858
EMP_03829,Female,Service,Yes,2,2.1,4.46,56,5,7,0.3342
EMP_03830,Male,Product,No,2,2.1,0.05,65,1,4,0.3504
EMP_03831,Male,Product,Yes,4,2.5,3.03,67,11,4,0.3617
EMP_03832,Female,Product,Yes,2,9.0,4.45,51,8,4,0.5182
EMP_03833,Female,Product,Yes,4,9.9,6.32,40,5,28,0.6162
EMP_03834,Male,Product,Yes,2,4.2,6.37,33,2,4,0.4523
EMP_03835,Male,Product,Yes,4,3.6,5.84,61,9,11,0.4275
EMP_03836,Male,Service,Yes,5,3.0,2.93,69,6,14,0.5271
EMP_03837,Non-binary,Service,Yes,5,8.4,9.47,53,11,23,0.791
EMP_03838,Male,Service,Yes,2,2.9,3.92,63,10,29,0.3212
EMP_03839,Non-binary,Service,No,3,9.3,2.17,32,12,24,0.5777
EMP_03840,Female,Product,No,5,7.0,5.55,67,3,22,0.7192
EMP_03841,Male,Service,No,1,9.1,7.49,31,7,20,0.51
EMP_03842,Male,Product,Yes,1,6.0,0.12,52,18,5,0.2892
EMP_03843,Male,Service,No,4,7.2,2.76,69,12,21,0.5533
EMP_03844,Male,Product,Yes,3,6.6,8.25,49,11,18,0.6171
EMP_03845,Male,Product,No,4,8.5,5.07,37,2,13,0.7146
EMP_03846,Female,Service,Yes,2,8.5,4.08,64,10,29,0.5653
EMP_03847,Non-binary,Service,Yes,5,6.3,9.31,32,13,28,0.503
EMP_03848,Female,Service,Yes,3,6.7,0.9,61,13,26,0.4589
EMP_03849,Female,Service,Yes,4,9.3,6.16,60,15,26,0.6529
EMP_03850,Male,Product,No,4,9.4,3.42,60,13,17,0.6244
EMP_03851,Male,Product,No,1,7.0,0.71,30,9,24,0.3508
EMP_03852,Male,Product,No,2,1.1,2.14,41,6,13,0.2948
EMP_03853,Female,Service,No,4,1.9,6.28,47,3,12,0.4041
EMP_03854,Non-binary,Service,Yes,1,8.7,0.28,53,9,29,0.5535
EMP_03855,Female,Product,Yes,3,1.8,5.92,65,4,26,0.3654
EMP_03856,Male,Service,No,4,2.9,9.57,58,5,21,0.5589
EMP_03857,Male,Service,Yes,1,3.1,7.95,54,12,25,0.3431
EMP_03858,Female,Product,No,2,6.4,3.46,52,17,7,0.4494
EMP_03859,Male,Service,Yes,5,6.2,1.38,32,5,16,0.5841
EMP_03860,Female,Service,Yes,3,3.6,4.65,59,4,11,0.4631
EMP_03861,Female,Service,No,4,2.9,3.93,46,8,27,0.4599
EMP_03862,Female,Product,Yes,1,7.9,9.72,59,9,23,0.5369
EMP_03863,Male,Product,Yes,4,9.4,9.9,48,17,8,0.6488
EMP_03864,Male,Product,Yes,5,1.5,4.11,34,8,3,0.3243
EMP_03865,Male,Product,No,4,2.2,1.49,69,5,14,0.4173
EMP_03866,Male,Service,Yes,4,6.8,9.11,63,10,16,0.6608
EMP_03867,Male,Product,Yes,1,8.2,7.94,38,18,6,0.3778
EMP_03868,Female,Service,Yes,5,8.1,5.11,68,14,17,0.7334
EMP_03869,Female,Product,Yes,3,7.5,3.65,55,5,19,0.6446
EMP_03870,Male,Product,Yes,1,9.0,4.48,34,15,22,0.3509
EMP_03871,Male,Product,Yes,5,3.0,9.02,53,5,14,0.5071
EMP_03872,Male,Service,No,5,2.0,1.85,60,12,3,0.3859
EMP_03873,Male,Service,No,4,6.5,8.07,53,10,15,0.6633
EMP_03874,Female,Product,Yes,2,8.4,0.18,50,8,12,0.5162
EMP_03875,Male,Service,No,2,6.2,9.21,51,1,6,0.5657
EMP_03876,Male,Product,Yes,3,9.7,5.0,67,3,8,0.7055
EMP_03877,Male,Product,Yes,4,8.2,2.27,51,16,11,0.5694
EMP_03878,Female,Product,Yes,2,7.3,0.03,50,11,20,0.4257
EMP_03879,Female,Product,Yes,1,1.5,5.6,59,9,4,0.1585
EMP_03880,Male,Service,Yes,3,2.0,2.44,39,10,8,0.2517
EMP_03881,Male,Product,Yes,4,8.1,6.31,32,2,13,0.6535
EMP_03882,Female,Product,No,1,2.8,2.81,68,11,28,0.4651
EMP_03883,Non-binary,Product,Yes,2,1.3,0.88,58,11,15,0.1787
EMP_03884,Male,Service,No,2,9.2,5.05,54,7,8,0.5991
EMP_03885,Female,Product,Yes,2,9.0,5.64,31,11,14,0.5114
EMP_03886,Non-binary,Service,Yes,2,3.0,4.53,42,5,21,0.3746
EMP_03887,Female,Product,Yes,5,8.0,4.58,56,12,20,0.6509
EMP_03888,Female,Product,Yes,3,1.4,5.9,58,18,21,0.2431
EMP_03889,Female,Service,No,3,3.6,5.26,43,5,14,0.4519
EMP_03890,Male,Product,No,2,6.6,1.33,33,15,22,0.3867
EMP_03891,Female,Service,Yes,3,7.9,1.97,37,12,15,0.5366
EMP_03892,Male,Product,No,1,1.1,1.42,34,1,22,0.2305
EMP_03893,Female,Service,No,1,3.9,6.93,56,18,25,0.1923
EMP_03894,Male,Product,No,3,2.9,5.29,53,6,6,0.4456
EMP_03895,Female,Service,Yes,2,10.0,4.3,63,6,28,0.6744
EMP_03896,Female,Product,No,4,7.0,7.98,57,11,24,0.4991
EMP_03897,Male,Product,Yes,2,4.7,3.26,53,11,8,0.4088
EMP_03898,Female,Product,No,5,1.7,5.68,34,16,15,0.3043
EMP_03899,Male,Product,Yes,4,6.4,0.74,42,6,12,0.5894
EMP_03900,Female,Product,Yes,5,6.8,7.44,47,1,5,0.688
EMP_03901,Male,Product,Yes,3,8.3,6.95,46,16,11,0.5626
EMP_03902,Male,Service,Yes,5,3.6,8.02,59,3,17,0.6194
EMP_03903,Female,Service,No,3,9.8,8.84,67,6,28,0.6946
EMP_03904,Male,Service,Yes,5,5.0,7.58,48,3,7,0.6821
EMP_03905,Female,Service,Yes,4,3.7,8.44,51,19,28,0.3588
EMP_03906,Male,Product,No,5,4.1,3.46,47,8,27,0.4658
EMP_03907,Male,Product,Yes,2,5.7,3.43,55,2,28,0.5478
EMP_03908,Male,Product,Yes,3,9.4,9.44,44,19,24,0.5715
EMP_03909,Female,Service,Yes,1,7.6,9.15,57,15,24,0.5689
EMP_03910,Male,Product,Yes,5,6.2,5.48,59,14,11,0.5397
EMP_03911,Male,Product,Yes,3,2.5,3.67,57,14,28,0.3646
EMP_03912,Male,Service,Yes,1,2.3,8.66,49,4,17,0.3311
EMP_03913,Male,Product,No,3,5.5,3.23,33,19,15,0.3998
EMP_03914,Non-binary,Service,No,3,7.6,1.54,33,7,23,0.579
EMP_03915,Non-binary,Service,Yes,1,7.8,6.39,66,16,5,0.5077
EMP_03916,Male,Product,Yes,1,3.0,0.43,44,8,21,0.2669
EMP_03917,Female,Product,Yes,4,1.9,3.79,63,15,4,0.3678
EMP_03918,Male,Product,No,5,4.5,8.08,40,5,20,0.5597
EMP_03919,Female,Service,Yes,5,9.3,2.95,52,1,16,0.8326
EMP_03920,Female,Product,No,3,5.9,9.31,64,12,24,0.5673
EMP_03921,Non-binary,Service,Yes,2,3.9,9.56,64,9,26,0.4626
EMP_03922,Male,Service,No,2,3.9,8.16,40,19,15,0.2694
EMP_03923,Female,Product,Yes,3,2.2,9.88,31,18,29,0.1776
EMP_03924,Male,Product,No,4,5.3,5.31,44,7,26,0.4884
EMP_03925,Non-binary,Service,Yes,1,8.1,5.69,69,11,10,0.4989
EMP_03926,Male,Product,No,3,9.7,8.36,57,11,12,0.6831
EMP_03927,Female,Service,Yes,5,5.5,4.93,60,15,25,0.6148
EMP_03928,Female,Product,Yes,2,2.5,4.07,61,17,4,0.2676
EMP_03929,Female,Service,Yes,2,7.1,6.15,63,3,12,0.5425
EMP_03930,Male,Service,No,2,7.8,6.58,51,11,29,0.4268
EMP_03931,Non-binary,Service,No,4,1.6,7.51,58,13,4,0.3572
EMP_03932,Male,Product,Yes,5,8.7,6.68,37,6,28,0.6524
EMP_03933,Female,Product,Yes,4,8.5,7.46,51,14,25,0.6672
EMP_03934,Male,Service,Yes,1,5.3,6.75,41,11,6,0.3722
EMP_03935,Male,Product,No,3,6.0,4.8,52,13,24,0.4321
EMP_03936,Male,Product,No,3,7.4,1.35,67,17,11,0.5363
EMP_03937,Male,Service,No,2,7.1,7.85,31,14,23,0.4171
EMP_03938,Male,Product,Yes,2,1.1,0.31,41,14,12,0.1058
EMP_03939,Male,Product,No,1,2.1,9.93,50,4,6,0.3307
EMP_03940,Male,Product,No,4,2.5,8.28,41,4,5,0.4445
EMP_03941,Female,Service,No,5,7.8,6.71,60,14,9,0.7116
EMP_03942,Female,Service,Yes,1,5.0,9.67,38,14,25,0.3052
EMP_03943,Male,Product,No,3,5.9,6.12,44,7,25,0.571
EMP_03944,Male,Product,Yes,3,8.0,0.56,61,16,18,0.4995
EMP_03945,Male,Product,Yes,4,4.1,5.59,38,14,7,0.3299
EMP_03946,Male,Service,Yes,1,7.7,2.77,53,5,15,0.5041
EMP_03947,Female,Product,Yes,5,5.0,3.69,37,7,12,0.5873
EMP_03948,Female,Service,Yes,1,4.4,4.6,57,17,26,0.2333
EMP_03949,Male,Product,Yes,1,4.0,7.75,47,15,29,0.2647
EMP_03950,Male,Service,Yes,4,9.7,5.03,66,7,4,0.7896
EMP_03951,Male,Product,No,5,7.9,4.75,65,10,18,0.599
EMP_03952,Female,Service,Yes,3,1.2,3.02,66,18,22,0.3801
EMP_03953,Non-binary,Product,Yes,2,9.6,5.4,61,11,3,0.6252
EMP_03954,Male,Product,Yes,5,8.0,2.48,50,14,8,0.6021
EMP_03955,Male,Service,No,3,2.3,2.61,68,4,24,0.472
EMP_03956,Female,Service,No,4,1.7,7.57,58,3,21,0.4654
EMP_03957,Female,Product,Yes,5,3.8,3.43,47,14,3,0.4258
EMP_03958,Male,Service,No,5,6.6,0.51,52,3,7,0.688
EMP_03959,Male,Service,Yes,3,6.5,3.44,62,3,14,0.6116
EMP_03960,Male,Service,No,3,3.5,6.39,38,12,19,0.2501
EMP_03961,Female,Product,Yes,1,5.0,8.14,67,10,21,0.4019
EMP_03962,Male,Product,Yes,1,2.9,9.62,33,18,10,0.1517
EMP_03963,Male,Product,Yes,5,1.5,7.46,45,12,12,0.3764
EMP_03964,Female,Product,Yes,2,5.7,4.29,32,4,27,0.4338
EMP_03965,Male,Service,Yes,4,4.1,2.99,37,19,5,0.23
EMP_03966,Female,Product,No,3,5.9,1.3,45,19,11,0.4252
EMP_03967,Male,Product,No,1,9.5,6.28,31,17,9,0.3972
EMP_03968,Male,Service,Yes,4,2.3,5.1,48,8,26,0.4409
EMP_03969,Female,Service,Yes,5,1.0,6.78,53,11,8,0.3737
EMP_03970,Male,Product,Yes,3,1.7,2.37,45,5,17,0.3113
EMP_03971,Non-binary,Product,Yes,3,5.2,3.24,69,5,15,0.6386
EMP_03972,Male,Service,No,1,7.4,2.92,31,13,16,0.3007
EMP_03973,Male,Product,Yes,2,6.2,7.98,61,4,7,0.5209
EMP_03974,Female,Service,No,3,5.5,1.71,30,13,28,0.3335
EMP_03975,Male,Service,Yes,2,4.2,6.08,47,16,26,0.398
EMP_03976,Female,Product,Yes,4,3.8,0.51,68,12,4,0.397
EMP_03977,Male,Service,Yes,3,4.4,5.5,61,14,9,0.4734
EMP_03978,Male,Service,Yes,3,6.5,0.64,38,9,3,0.3748
EMP_03979,Male,Product,Yes,2,2.5,1.76,32,6,18,0.195
EMP_03980,Male,Service,No,1,7.9,1.13,53,8,9,0.4282
EMP_03981,Female,Service,Yes,5,6.2,3.47,40,16,17,0.4939
EMP_03982,Female,Service,Yes,4,3.4,3.44,57,19,8,0.4269
EMP_03983,Male,Service,No,3,5.5,8.26,45,2,22,0.5266
EMP_03984,Male,Product,Yes,1,9.7,2.26,58,6,21,0.6033
EMP_03985,Female,Product,No,3,1.2,0.86,41,2,11,0.2773
EMP_03986,Non-binary,Product,Yes,4,2.8,6.04,33,19,24,0.2984
EMP_03987,Male,Product,Yes,5,5.0,6.87,55,19,8,0.556
EMP_03988,Male,Product,No,3,6.7,2.95,33,13,19,0.4623
EMP_03989,Male,Service,No,2,2.9,6.03,40,17,7,0.2642
EMP_03990,Female,Service,Yes,1,9.4,7.76,31,8,17,0.4089
EMP_03991,Male,Service,Yes,5,6.8,3.48,60,9,9,0.62
EMP_03992,Male,Service,No,3,8.9,5.25,32,5,16,0.5999
EMP_03993,Female,Service,Yes,5,4.0,1.47,54,8,22,0.5061
EMP_03994,Male,Product,Yes,2,8.5,0.24,63,9,20,0.5322
EMP_03995,Male,Service,No,3,4.4,9.81,30,16,27,0.3036
